#{"t_start": 1724071915.097326, "env_id": "None"}
r,l,t,arousal,satiety,social-touch
2617.8127,500,76997.671394,pursuer_1_0.4010714547705265,pursuer_1_1.2405328621421337,pursuer_1_0
-137.06123,500,76997.671419,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2050.1333,500,76997.671443,pursuer_1_0.4669768733429756,pursuer_1_1.2850297909318629,pursuer_1_0
2458.7913,500,76997.671468,pursuer_0_0.43683937973773834,pursuer_0_1.0439547545354528,pursuer_0_0
2317.274,500,76997.671492,pursuer_1_0.43494916401267825,pursuer_1_1.0708685494605004,pursuer_1_0
1502.0157,500,76997.671517,pursuer_0_0.5487174023766797,pursuer_0_1.2606332164931984,pursuer_0_0
2721.7268,500,76997.671541,pursuer_1_0.3990400119256406,pursuer_1_1.3101167153619053,pursuer_1_0
1351.9103,500,76997.671565,pursuer_0_0.5618875482214423,pursuer_0_1.268253569673486,pursuer_0_0
2388.5408,500,76997.671589,pursuer_1_0.4301312787226948,pursuer_1_1.0596765359538636,pursuer_1_0
3175.2383,500,76997.671615,pursuer_0_0.3524918084231342,pursuer_0_1.3756420837744403,pursuer_0_0
1899.5673,500,76997.67164,pursuer_1_0.4970187682801737,pursuer_1_1.4840021288846312,pursuer_1_0
2540.3948,500,77056.213016,pursuer_0_0.42105995363964605,pursuer_0_1.037431627217213,pursuer_0_0
1506.0818,500,77056.213401,pursuer_1_0.5332461186545003,pursuer_1_1.2430387639406364,pursuer_1_0
-148.37057,500,77056.213465,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2559.1118,500,77056.213502,pursuer_1_0.41507616008847453,pursuer_1_1.444930282809792,pursuer_1_0
-116.96426,500,77056.213532,pursuer_0_0.640474973003572,pursuer_0_0,pursuer_0_0
2266.162,500,77056.21356,pursuer_1_0.43995589266849966,pursuer_1_1.0821112356295823,pursuer_1_0
1189.4523,500,77056.213588,pursuer_0_0.5828985063409022,pursuer_0_1.297631349397154,pursuer_0_0
2765.195,500,77056.213615,pursuer_1_0.3788500295665984,pursuer_1_1.3487352539644117,pursuer_1_0
1854.7556,500,77056.213642,pursuer_0_0.5358744917748803,pursuer_0_1.190303726019298,pursuer_0_0
821.184,500,77056.21367,pursuer_1_0.6235866264703528,pursuer_1_1.4050861229140257,pursuer_1_0
-55.79848,500,77056.213718,pursuer_0_0.534485089510426,pursuer_0_0,pursuer_0_0
2518.7065,500,77056.213789,pursuer_1_0.41494796806170936,pursuer_1_1.0222154941079782,pursuer_1_0
2889.152,500,77056.213837,pursuer_0_0.38322216432920636,pursuer_0_1.2094920782875498,pursuer_0_0
2680.391,500,77056.213869,pursuer_1_0.3951560820311033,pursuer_1_1.3936659931212412,pursuer_1_0
2401.62,500,77056.213911,pursuer_0_0.44433579941449786,pursuer_0_1.498073552695596,pursuer_0_0
2908.8325,500,77056.213953,pursuer_1_0.37195391555934415,pursuer_1_1.43918112831125,pursuer_1_0
1675.4982,500,77139.457623,pursuer_0_0.5399996854254263,pursuer_0_1.4773586311196618,pursuer_0_0
1441.6028,500,77139.458241,pursuer_1_0.5433593763534369,pursuer_1_1.2466653242626684,pursuer_1_0
2806.4763,500,77139.458308,pursuer_0_0.3877492195208073,pursuer_0_1.4478596463674442,pursuer_0_0
2870.4788,500,77139.458354,pursuer_1_0.3761896535417878,pursuer_1_1.2942295420877612,pursuer_1_0
1005.0815,500,77139.4584,pursuer_0_0.44219075413391384,pursuer_0_1.4131893527794586,pursuer_0_0
2732.7,500,77139.458439,pursuer_1_0.3891710917432536,pursuer_1_1.4120666247693514,pursuer_1_0
2197.2056,500,77139.458474,pursuer_0_0.4071064322867809,pursuer_0_1.2219245169342232,pursuer_0_0
2807.373,500,77139.458509,pursuer_1_0.38176688952812843,pursuer_1_1.154793273001242,pursuer_1_0
2201.1072,500,77139.458542,pursuer_0_0.4601430571927047,pursuer_0_1.1171453334897252,pursuer_0_0
1318.5315,500,77139.458576,pursuer_1_0.5564122079046785,pursuer_1_1.2594724728632167,pursuer_1_0
2716.9287,500,77139.458609,pursuer_0_0.39869595830850296,pursuer_0_1.3523435808205864,pursuer_0_0
-263.4094,500,77139.458643,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2702.3694,500,77139.458676,pursuer_0_0.3966930404482029,pursuer_0_1.1120544687409089,pursuer_0_0
2778.5916,500,77139.458709,pursuer_1_0.380891406567433,pursuer_1_1.2565033830440286,pursuer_1_0
1374.0559,500,77139.458745,pursuer_0_0.49885289866951527,pursuer_0_1.4442480831753022,pursuer_0_0
2165.5762,500,77139.458781,pursuer_1_0.45349810432979615,pursuer_1_1.2879540683530974,pursuer_1_0
2256.2515,500,77203.298883,pursuer_0_0.4570579283045559,pursuer_0_1.4854031932399148,pursuer_0_0
661.63214,500,77203.299448,pursuer_1_0.6414045456599508,pursuer_1_1.369582257373032,pursuer_1_0
-125.027725,500,77203.299533,pursuer_0_0.637043811053465,pursuer_0_0,pursuer_0_0
2012.2224,500,77203.299566,pursuer_1_0.4778962850211103,pursuer_1_1.4812386842498653,pursuer_1_0
2705.127,500,77203.299593,pursuer_0_0.4906618592331347,pursuer_0_1.3578791824630367,pursuer_0_0
-222.81018,500,77203.299619,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
864.29755,500,77203.299643,pursuer_0_0.632547207700082,pursuer_0_1.362519688813169,pursuer_0_0
2399.4158,500,77203.299668,pursuer_1_0.43109317967304034,pursuer_1_1.3029238468343243,pursuer_1_0
2436.296,500,77203.299692,pursuer_0_0.4821735765793524,pursuer_0_1.1562527701125542,pursuer_0_0
-203.89212,500,77203.299719,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-127.54397,500,77203.299743,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-20.196545,500,77203.299767,pursuer_1_0.7265359012041321,pursuer_1_1.4734670630471365,pursuer_1_0
-154.97162,500,77203.299791,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2329.9724,500,77203.299815,pursuer_1_0.44193272147124263,pursuer_1_1.1857479034603076,pursuer_1_0
2719.4763,500,77203.299838,pursuer_0_0.3876838484710977,pursuer_0_1.3027382043755158,pursuer_0_0
2832.3286,500,77203.299862,pursuer_1_0.38175895314208386,pursuer_1_1.4219085327154093,pursuer_1_0
2308.768,500,77272.090551,pursuer_0_0.4476140821836088,pursuer_0_1.1025729622586158,pursuer_0_0
-207.04082,500,77272.091043,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-166.66069,500,77272.091131,pursuer_0_0.5568370519700586,pursuer_0_0,pursuer_0_0
2113.4075,500,77272.091173,pursuer_1_0.4592289387404996,pursuer_1_1.1094367455025003,pursuer_1_0
1565.6606,500,77272.091206,pursuer_0_0.5435949728813966,pursuer_0_1.4399633002145193,pursuer_0_0
2238.0024,500,77272.091234,pursuer_1_0.45373062950644544,pursuer_1_1.3615295523151167,pursuer_1_0
2591.823,500,77272.091263,pursuer_0_0.6477560408629931,pursuer_0_1.0487164484976563,pursuer_0_0
-195.30052,500,77272.09129,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2841.9067,500,77272.091357,pursuer_0_0.652961113291568,pursuer_0_1.2434760010669739,pursuer_0_0
-263.27444,500,77272.091429,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2529.0046,500,77272.091468,pursuer_0_0.631458722821037,pursuer_0_1.2089025113999659,pursuer_0_0
-216.61581,500,77272.091497,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1952.6826,500,77272.091534,pursuer_0_0.4931405723622347,pursuer_0_1.2005095222795559,pursuer_0_0
2069.7415,500,77272.091568,pursuer_1_0.4646850575728269,pursuer_1_1.1249745352042766,pursuer_1_0
1974.0278,500,77272.091594,pursuer_0_0.5866207460510574,pursuer_0_1.1430350810075942,pursuer_0_0
583.73254,500,77272.091628,pursuer_1_0.649881362113826,pursuer_1_1.3812235805979582,pursuer_1_0
2785.984,500,77342.053395,pursuer_0_0.39166889906277735,pursuer_0_1.3492616964046198,pursuer_0_0
1597.2388,500,77342.054149,pursuer_1_0.5246673580777598,pursuer_1_1.3746002979008611,pursuer_1_0
2618.1655,500,77342.054202,pursuer_0_0.431392883682099,pursuer_0_1.0234858573274304,pursuer_0_0
2366.9182,500,77342.054234,pursuer_1_0.4313322620944633,pursuer_1_1.0670591098892128,pursuer_1_0
-28.937206,500,77342.05426,pursuer_0_0.4824671999466594,pursuer_0_0,pursuer_0_0
2419.4382,500,77342.054285,pursuer_1_0.4260271779999423,pursuer_1_1.1549212938051783,pursuer_1_0
2450.6704,500,77342.05431,pursuer_0_0.4354430849734311,pursuer_0_1.448015919141831,pursuer_0_0
445.30652,500,77342.054335,pursuer_1_0.6667914399500744,pursuer_1_1.4922154627116027,pursuer_1_0
2687.294,500,77342.054374,pursuer_0_0.4055352496318012,pursuer_0_1.2532557633191714,pursuer_0_0
2321.7925,500,77342.054415,pursuer_1_0.43408336271042763,pursuer_1_1.0691755866636352,pursuer_1_0
-130.9537,500,77342.054444,pursuer_0_0.6606674319218738,pursuer_0_0,pursuer_0_0
1271.2307,500,77342.054468,pursuer_1_0.5650471747341111,pursuer_1_1.2699343853652825,pursuer_1_0
2804.5867,500,77342.054491,pursuer_0_0.392449247620995,pursuer_0_1.247824521630682,pursuer_0_0
2279.9194,500,77342.054514,pursuer_1_0.44706202212821516,pursuer_1_1.192598376768997,pursuer_1_0
-131.48714,500,77342.054537,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1933.8961,500,77342.05456,pursuer_1_0.48146115855516913,pursuer_1_1.1642803250628062,pursuer_1_0
541.1385,500,77417.274512,pursuer_0_0.5180891903287413,pursuer_0_1.4117890183563075,pursuer_0_0
2563.8054,500,77417.274854,pursuer_1_0.4082712140658736,pursuer_1_1.1311363119271551,pursuer_1_0
2631.8264,500,77417.274909,pursuer_0_0.4077563985507118,pursuer_0_1.2789955668684747,pursuer_0_0
2417.6145,500,77417.274939,pursuer_1_0.41787588473014164,pursuer_1_1.2190181921237788,pursuer_1_0
2010.8972,500,77417.274966,pursuer_0_0.48493204481463736,pursuer_0_1.1633839134637616,pursuer_0_0
2110.6099,500,77417.274994,pursuer_1_0.4630378869124197,pursuer_1_1.396517740089733,pursuer_1_0
2908.633,500,77417.275019,pursuer_0_0.3792408550046891,pursuer_0_1.252989653498307,pursuer_0_0
2266.015,500,77417.275044,pursuer_1_0.44320716635775637,pursuer_1_1.0802345057557412,pursuer_1_0
2587.0605,500,77417.275069,pursuer_0_0.41561380687245225,pursuer_0_1.1602464744496181,pursuer_0_0
-236.99152,500,77417.275093,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1975.1709,500,77417.275118,pursuer_0_0.4889934259459106,pursuer_0_1.4470923277880385,pursuer_0_0
-225.89484,500,77417.275142,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2146.0234,500,77417.275166,pursuer_0_0.41984590151742374,pursuer_0_1.1304200727256264,pursuer_0_0
2701.4902,500,77417.275191,pursuer_1_0.39340794954016184,pursuer_1_1.390001086111631,pursuer_1_0
2535.3364,500,77417.275215,pursuer_0_0.4463274136209047,pursuer_0_1.2280916338651693,pursuer_0_0
2214.5266,500,77417.275239,pursuer_1_0.45001077219833086,pursuer_1_1.0960376670769998,pursuer_1_0
2032.6743,500,77491.882818,pursuer_0_0.48407921984487434,pursuer_0_1.155603129015762,pursuer_0_0
2015.8445,500,77491.88377,pursuer_1_0.4703193014582079,pursuer_1_1.1677189300411608,pursuer_1_0
2961.0354,500,77491.883834,pursuer_0_0.41617879548361053,pursuer_0_1.2290132616035296,pursuer_0_0.04073055829513564
1551.5588,500,77491.883872,pursuer_1_0.5382518216268893,pursuer_1_1.4069049927783013,pursuer_1_0
2552.7432,500,77491.883904,pursuer_0_0.5000204389741829,pursuer_0_1.4467028641639577,pursuer_0_0
-221.69803,500,77491.883933,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2504.897,500,77491.883962,pursuer_0_0.4250126563483187,pursuer_0_1.0457994915104496,pursuer_0_0
-194.70064,500,77491.88399,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1724.0767,500,77491.884018,pursuer_0_0.49074899268253186,pursuer_0_1.2139770492216153,pursuer_0_0
1933.1914,500,77491.884046,pursuer_1_0.4867252149727242,pursuer_1_1.164145651264896,pursuer_1_0
2725.5073,500,77491.884073,pursuer_0_0.4109866791249192,pursuer_0_1.2247681393521237,pursuer_0_0
2468.444,500,77491.884101,pursuer_1_0.42231533072379174,pursuer_1_1.4800374653571844,pursuer_1_0
2497.938,500,77491.884129,pursuer_0_0.46176270928971064,pursuer_0_1.0486128951450098,pursuer_0_0
1752.8118,500,77491.884156,pursuer_1_0.5048662639412302,pursuer_1_1.1838296213363892,pursuer_1_0
-134.04912,500,77491.884183,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-90.37248,500,77491.884209,pursuer_1_0.7393760393262768,pursuer_1_1.488392084589435,pursuer_1_0
2536.647,500,77583.564706,pursuer_0_0.43720399496092144,pursuer_0_1.4846401311579183,pursuer_0_0
2274.4226,500,77583.565983,pursuer_1_0.443023446752617,pursuer_1_1.4700713538810257,pursuer_1_0
2956.2847,500,77583.566049,pursuer_0_0.37449772283247956,pursuer_0_1.4659461371931477,pursuer_0_0
2680.6028,500,77583.566088,pursuer_1_0.39838171349826923,pursuer_1_1.3523761460833084,pursuer_1_0
-72.1067,500,77583.566121,pursuer_0_0.5899017348849165,pursuer_0_0,pursuer_0_0
2239.0996,500,77583.566155,pursuer_1_0.44531535693379903,pursuer_1_1.1198859906664866,pursuer_1_0
-114.81737,500,77583.566197,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-211.3935,500,77583.566235,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1739.6548,500,77583.566272,pursuer_0_0.5508339946806127,pursuer_0_1.1948307296390364,pursuer_0_0
1399.8182,500,77583.56631,pursuer_1_0.5505309515122707,pursuer_1_1.2539990356957478,pursuer_1_0
329.86575,500,77583.566347,pursuer_0_0.7080362463221757,pursuer_0_1.4352058399363303,pursuer_0_0
-219.31401,500,77583.566377,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2587.4646,500,77583.566406,pursuer_0_0.49336184838388103,pursuer_0_1.0196204046752542,pursuer_0_0
1865.082,500,77583.566435,pursuer_1_0.48980837141699984,pursuer_1_1.160422880286006,pursuer_1_0
1438.0411,500,77583.566464,pursuer_0_0.5555514391052424,pursuer_0_1.2596023178472393,pursuer_0_0
554.1312,500,77583.566493,pursuer_1_0.6541426118747513,pursuer_1_1.3876440596806938,pursuer_1_0
2813.5452,500,77652.517297,pursuer_0_0.40508468710207196,pursuer_0_1.1622003666292258,pursuer_0_0
2554.3877,500,77652.518501,pursuer_1_0.41230563451007574,pursuer_1_1.030638965680384,pursuer_1_0
2448.516,500,77652.518548,pursuer_0_0.6037710860168503,pursuer_0_0.997786629026928,pursuer_0_0
-201.36452,500,77652.51858,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-49.439266,500,77652.518609,pursuer_0_0.5004891580287679,pursuer_0_0,pursuer_0_0
2277.6826,500,77652.518635,pursuer_1_0.441860333684404,pursuer_1_1.0776792762364538,pursuer_1_0
2591.2805,500,77652.518661,pursuer_0_0.45591317069463483,pursuer_0_1.3851354162933711,pursuer_0_0
2232.449,500,77652.518687,pursuer_1_0.4540354290911038,pursuer_1_1.3386582676500707,pursuer_1_0
2387.7224,500,77652.518715,pursuer_0_0.4213909811369669,pursuer_0_1.354076481080499,pursuer_0_0
2385.4668,500,77652.518742,pursuer_1_0.42898888771499816,pursuer_1_1.059046171082913,pursuer_1_0
903.8095,500,77652.518767,pursuer_0_0.5132442307462315,pursuer_0_1.351930340334059,pursuer_0_0
2918.9668,500,77652.518793,pursuer_1_0.36992494397498377,pursuer_1_1.46974165131123,pursuer_1_0
2575.4216,500,77652.518818,pursuer_0_0.4194756860016821,pursuer_0_1.3744277770146003,pursuer_0_0
1992.3127,500,77652.518844,pursuer_1_0.47373028451650206,pursuer_1_1.1327874066372114,pursuer_1_0
2400.1885,500,77652.518869,pursuer_0_0.43788459278579306,pursuer_0_1.0700330843378028,pursuer_0_0
710.04047,500,77652.518895,pursuer_1_0.6353200663850044,pursuer_1_1.3645098782501823,pursuer_1_0
2020.774,500,77719.764305,pursuer_0_0.4327275552612775,pursuer_0_1.1701588090285622,pursuer_0_0
2388.268,500,77719.765914,pursuer_1_0.42873312320256796,pursuer_1_1.2287050688899686,pursuer_1_0
2536.1975,500,77719.765963,pursuer_0_0.42366355418602447,pursuer_0_1.0481251102735003,pursuer_0_0
1676.2551,500,77719.765991,pursuer_1_0.5153140138850949,pursuer_1_1.2687834060980703,pursuer_1_0
1813.6941,500,77719.766015,pursuer_0_0.5090649990221632,pursuer_0_1.1901956210798266,pursuer_0_0
1708.0953,500,77719.766037,pursuer_1_0.5121019047817157,pursuer_1_1.5,pursuer_1_0
-109.55114,500,77719.766059,pursuer_0_0.5209755296367318,pursuer_0_0,pursuer_0_0
2939.0767,500,77719.76608,pursuer_1_0.3673880190585977,pursuer_1_1.4532316619464762,pursuer_1_0
1755.509,500,77719.766101,pursuer_0_0.44931855448871744,pursuer_0_1.4592287034350906,pursuer_0_0
2283.6543,500,77719.766123,pursuer_1_0.44249856223369494,pursuer_1_1.3910874875536607,pursuer_1_0
2440.5112,500,77719.766144,pursuer_0_0.5342693294714368,pursuer_0_1.0224167008684477,pursuer_0_0
-238.64096,500,77719.766166,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2093.887,500,77719.766187,pursuer_0_0.4599234844271046,pursuer_0_1.1348421695103472,pursuer_0_0
2345.253,500,77719.766208,pursuer_1_0.43096461831831673,pursuer_1_1.1254499957466375,pursuer_1_0
2702.6863,500,77719.766229,pursuer_0_0.5736869269587185,pursuer_0_1.4589197194328094,pursuer_0_0
543.49524,500,77719.76625,pursuer_1_0.6539314542433795,pursuer_1_1.3910181759070492,pursuer_1_0
2247.7927,500,77786.552843,pursuer_0_0.6717857648022282,pursuer_0_1.27390676616666,pursuer_0_0
-168.91142,500,77786.553636,pursuer_1_0.7473443252867134,pursuer_1_1.4941722011256289,pursuer_1_0
2936.2688,500,77786.553686,pursuer_0_0.37918157415374526,pursuer_0_1.3201987884837352,pursuer_0_0
2846.9255,500,77786.553716,pursuer_1_0.37678149213344414,pursuer_1_1.3715644864661436,pursuer_1_0
2420.2925,500,77786.553741,pursuer_0_0.4056157746990001,pursuer_0_1.443398189571104,pursuer_0_0
2438.1091,500,77786.553764,pursuer_1_0.42406605686288756,pursuer_1_1.0489633328655714,pursuer_1_0
-101.586975,500,77786.553787,pursuer_0_0.6548408317553845,pursuer_0_0,pursuer_0_0
2047.2002,500,77786.55381,pursuer_1_0.46880533070020747,pursuer_1_1.1319644129596282,pursuer_1_0
2445.9517,500,77786.553833,pursuer_0_0.5107243819569638,pursuer_0_1.0538588909308768,pursuer_0_0
976.7101,500,77786.553855,pursuer_1_0.5972344161329969,pursuer_1_1.3263284797454509,pursuer_1_0
3005.8237,500,77786.553877,pursuer_0_0.41812558439229186,pursuer_0_1.3320228027208865,pursuer_0_0
2473.2659,500,77786.553902,pursuer_1_0.4189254529984301,pursuer_1_1.3899469460396454,pursuer_1_0
2145.2185,500,77786.553925,pursuer_0_0.4034819839774043,pursuer_0_1.1597388995018483,pursuer_0_0
2603.2285,500,77786.553947,pursuer_1_0.4027329927745711,pursuer_1_1.1612942875004828,pursuer_1_0
2581.4104,500,77786.553969,pursuer_0_0.4212577075879401,pursuer_0_1.4924120179269615,pursuer_0_0
1568.2626,500,77786.553992,pursuer_1_0.525901798206745,pursuer_1_1.3464454227622162,pursuer_1_0
293.15048,500,77862.921029,pursuer_0_0.7012058573680351,pursuer_0_1.4521776362494667,pursuer_0_0
1187.167,500,77862.922224,pursuer_1_0.5700996212250476,pursuer_1_1.2895865850849968,pursuer_1_0
-115.90532,500,77862.922293,pursuer_0_0.6118671461237694,pursuer_0_0,pursuer_0_0
2500.2783,500,77862.922333,pursuer_1_0.4165187738295729,pursuer_1_1.0293145473422447,pursuer_1_0
2681.2869,500,77862.922367,pursuer_0_0.4069004230155122,pursuer_0_1.3514933502360988,pursuer_0_0
2247.7144,500,77862.922397,pursuer_1_0.4459621549154899,pursuer_1_1.356335237354491,pursuer_1_0
2121.2566,500,77862.922423,pursuer_0_0.4743819003432896,pursuer_0_1.1366497088129799,pursuer_0_0
2633.8142,500,77862.922447,pursuer_1_0.40462660460928407,pursuer_1_1.1579712628114023,pursuer_1_0
2318.5364,500,77862.922471,pursuer_0_0.4410406971860412,pursuer_0_1.0872158696461267,pursuer_0_0
2468.0605,500,77862.922495,pursuer_1_0.4226474205575037,pursuer_1_1.1246245120639953,pursuer_1_0
-105.94175,500,77862.922519,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
334.1349,500,77862.922543,pursuer_1_0.6846978370121545,pursuer_1_1.4220211295134086,pursuer_1_0
2428.4617,500,77862.922567,pursuer_0_0.6039438655643382,pursuer_0_1.4699727977247437,pursuer_0_0
990.1211,500,77862.922591,pursuer_1_0.6033720211167198,pursuer_1_1.4785762162879066,pursuer_1_0
2198.2878,500,77862.922615,pursuer_0_0.4593818328872072,pursuer_0_1.1173365500915207,pursuer_0_0
2889.0344,500,77862.922639,pursuer_1_0.37290578291257853,pursuer_1_1.3944037508813198,pursuer_1_0
3011.2463,500,77933.254114,pursuer_0_0.46316129038315285,pursuer_0_1.4385088686242884,pursuer_0_0
1116.1458,500,77933.255193,pursuer_1_0.5871213942590066,pursuer_1_1.2992681755442212,pursuer_1_0
2279.7,500,77933.25528,pursuer_0_0.45557650515917386,pursuer_0_1.1242373225382978,pursuer_0_0
3113.3083,500,77933.25533,pursuer_1_0.35055588926891584,pursuer_1_1.487371806855012,pursuer_1_0
1985.1605,500,77933.255396,pursuer_0_0.48603479740734995,pursuer_0_1.3209536803079598,pursuer_0_0
-197.9455,500,77933.255477,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2995.2666,500,77933.255526,pursuer_0_0.44982453991541865,pursuer_0_1.352027853517119,pursuer_0_0
-210.0043,500,77933.255561,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-110.90206,500,77933.255593,pursuer_0_0.6441560213709611,pursuer_0_0,pursuer_0_0
2222.6965,500,77933.255623,pursuer_1_0.4490859314230545,pursuer_1_1.2865948500333237,pursuer_1_0
2387.9636,500,77933.255653,pursuer_0_0.4583215134767265,pursuer_0_1.2604197330315408,pursuer_0_0
